"student_id","student_name","gender","class_name","class_teacher","teacher_phone","subject_name","subject_teacher","term_name","year","ca1","ca2","exam","total","grade","school_fees_paid","payment_date","parent_name","parent_phone"
"STU0015","Zita Owolabi","M","SS2","Mr Okoye John","08033445566","Physics","Mr Okonkwo James","1st",2024,15,15,31,61,"B","No",NULL,"Mr. Owolabi","08082070937"
"STU0015","Zita Owolabi","M","SS2","Mr Okoye John","08033445566","Mathematics","Mr Bello Ahmed","2nd",2024,9,18,30,57,"C","Yes","2024-04-04","Mr. Owolabi","08082070937"
"STU0015","Zita Owolabi","M","SS2","Mr Okoye John","08033445566","English","Mrs Johnson Mary","2nd",2024,16,19,30,65,"B","Yes","2024-04-04","Mr. Owolabi","08082070937"
"STU0015","Zita Owolabi","M","SS2","Mr Okoye John","08033445566","Biology","Dr Adebayo Tunde","2nd",2024,9,16,58,83,"A","Yes","2024-04-04","Mr. Owolabi","08082070937"
"STU0015","Zita Owolabi","M","SS2","Mr Okoye John","08033445566","Chemistry","Mr Musa Lawal","2nd",2024,7,8,32,47,"A","Yes","2024-04-04","Mr. Owolabi","08082070937"
"STU0015","Zita Owolabi","M","SS2","Mr Okoye John","08033445566","Physics","Mr Okonkwo James","2nd",2024,5,5,41,51,"C","Yes","2024-04-04","Mr. Owolabi","08082070937"
"STU0016","ceaser Momoh","M","SS3","Mr Yusuf Ibrahim","08023455599","Mathematics","Mr Bello Ahmed","1st",2024,16,18,58,92,"A","No",NULL,"Misses Momoh","08010435578"
"STU0016","ceaser Momoh","M","SS3","Mr Yusuf Ibrahim","08023455599","English","Mrs Johnson Mary","1st",2024,18,9,35,62,"B","No",NULL,"Misses Momoh","08010435578"
"STU0016","ceaser Momoh","M","SS3","Mr Yusuf Ibrahim","08023455599","Biology","Dr Adebayo Tunde","1st",2024,7,16,38,61,"B","No",NULL,"Misses Momoh","08010435578"
"STU0016","ceaser Momoh","M","SS3","Mr Yusuf Ibrahim","08023455599","Chemistry","Mr Musa Lawal","1st",2024,9,12,58,79,"A","No",NULL,"Misses Momoh","08010435578"
"STU0016","ceaser Momoh","M","SS3","Mr Yusuf Ibrahim","08023455599","Physics","Mr Okonkwo James","1st",2024,5,18,50,73,"A","No",NULL,"Misses Momoh","08010435578"
"STU0016","ceaser Momoh","M","SS3","Mr Yusuf Ibrahim","08023455599","Mathematics","Mr Bello Ahmed","2nd",2024,19,7,57,83,"A","No",NULL,"Misses Momoh","08010435578"
"STU0016","ceaser Momoh","M","SS3","Mr Yusuf Ibrahim","08023455599","English","Mrs Johnson Mary","2nd",2024,5,8,58,71,"A","No",NULL,"Misses Momoh","08010435578"
"STU0016","ceaser Momoh","M","SS3","Mr Yusuf Ibrahim","08023455599","Biology","Dr Adebayo Tunde","2nd",2024,9,11,30,50,"C","No",NULL,"Misses Momoh","08010435578"
"STU0016","ceaser Momoh","M","SS3","Mr Yusuf Ibrahim","08023455599","Chemistry","Mr Musa Lawal","2nd",2024,7,6,54,67,"B","No",NULL,"Misses Momoh","08010435578"
"STU0016","ceaser Momoh","M","SS3","Mr Yusuf Ibrahim","08023455599","Physics","Mr Okonkwo James","2nd",2024,14,19,51,84,"A","No",NULL,"Misses Momoh","08010435578"
"STU0017","Henry Olutayo","M","SS3","Mr Yusuf Ibrahim","08023455599","Mathematics","Mr Bello Ahmed","1st",2024,14,7,37,58,"C","Yes","2024-01-20","mr Olutayo","08095758349"
"STU0017","Henry Olutayo","M","SS3","Mr Yusuf Ibrahim","08023455599","English","Mrs Johnson Mary","1st",2024,18,12,47,77,"A","Yes","2024-01-20","mr Olutayo","08095758349"
"STU0017","Henry Olutayo","M","SS3","Mr Yusuf Ibrahim","08023455599","Biology","Dr Adebayo Tunde","1st",2024,19,10,52,81,"A","Yes","2024-01-20","mr Olutayo","08095758349"
"STU0017","Henry Olutayo","M","SS3","Mr Yusuf Ibrahim","08023455599","Chemistry","Mr Musa Lawal","1st",2024,6,19,56,81,"A","Yes","2024-01-20","mr Olutayo","08095758349"
"STU0017","Henry Olutayo","M","SS3","Mr Yusuf Ibrahim","08023455599","Physics","Mr Okonkwo James","1st",2024,14,6,55,75,"A","Yes","2024-01-20","mr Olutayo","08095758349"
"STU0017","Henry Olutayo","M","SS3","Mr Yusuf Ibrahim","08023455599","Mathematics","Mr Bello Ahmed","2nd",2024,5,12,30,47,"F","No",NULL,"mr Olutayo","08095758349"
"STU0017","Henry Olutayo","M","SS3","Mr Yusuf Ibrahim","08023455599","English","Mrs Johnson Mary","2nd",2024,13,15,51,79,"A","No",NULL,"mr Olutayo","08095758349"
"STU0017","Henry Olutayo","M","SS3","Mr Yusuf Ibrahim","08023455599","Biology","Dr Adebayo Tunde","2nd",2024,11,17,39,67,"B","No",NULL,"mr Olutayo","08095758349"
"STU0017","Henry Olutayo","M","SS3","Mr Yusuf Ibrahim","08023455599","Chemistry","Mr Musa Lawal","2nd",2024,11,14,32,57,"C","No",NULL,"mr Olutayo","08095758349"
"STU0017","Henry Olutayo","M","SS3","Mr Yusuf Ibrahim","08023455599","Physics","Mr Okonkwo James","2nd",2024,6,13,53,72,"A","No",NULL,"mr Olutayo","08095758349"
"STU0018","Francis Alade","M","SS2","Mr Okoye John","08033445566","Mathematics","Mr Bello Ahmed","1st",2024,17,16,55,88,"A","No",NULL,"mrs Alade","08053507489"
"STU0018","Francis Alade","M","SS2","Mr Okoye John","08033445566","English","Mrs Johnson Mary","1st",2024,11,13,33,57,"C","No",NULL,"mrs Alade","08053507489"
"STU0018","Francis Alade","M","SS2","Mr Okoye John","08033445566","Biology","Dr Adebayo Tunde","1st",2024,17,8,30,55,"C","No",NULL,"mrs Alade","08053507489"
"STU0018","Francis Alade","M","SS2","Mr Okoye John","08033445566","Chemistry","Mr Musa Lawal","1st",2024,12,18,45,75,"A","No",NULL,"mrs Alade","08053507489"
"STU0018","Francis Alade","M","SS2","Mr Okoye John","08033445566","Physics","Mr Okonkwo James","1st",2024,18,16,48,82,"A","No",NULL,"mrs Alade","08053507489"
"STU0018","Francis Alade","M","SS2","Mr Okoye John","08033445566","Mathematics","Mr Bello Ahmed","2nd",2024,11,19,57,87,"A","Yes","2024-04-24","mrs Alade","08053507489"
"STU0018","Francis Alade","M","SS2","Mr Okoye John","08033445566","English","Mrs Johnson Mary","2nd",2024,6,6,52,64,"B","Yes","2024-04-24","mrs Alade","08053507489"
"STU0018","Francis Alade","M","SS2","Mr Okoye John","08033445566","Biology","Dr Adebayo Tunde","2nd",2024,19,10,48,77,"A","Yes","2024-04-24","mrs Alade","08053507489"
"STU0018","Francis Alade","M","SS2","Mr Okoye John","08033445566","Chemistry","Mr Musa Lawal","2nd",2024,13,14,59,86,"A","Yes","2024-04-24","mrs Alade","08053507489"
"STU0018","Francis Alade","M","SS2","Mr Okoye John","08033445566","Physics","Mr Okonkwo James","2nd",2024,17,10,55,82,"A","Yes","2024-04-24","mrs Alade","08053507489"
"STU0019","stephen Ogunleye","F","SS1","Miss Ademide Joanna","08031234567","Mathematics","Mr Bello Ahmed","1st",2024,14,10,46,70,"A","No",NULL,"MR Ogunleye","08017774584"
"STU0019","stephen Ogunleye","F","SS1","Miss Ademide Joanna","08031234567","English","Mrs Johnson Mary","1st",2024,8,14,35,57,"C","No",NULL,"MR Ogunleye","08017774584"
"STU0019","stephen Ogunleye","F","SS1","Miss Ademide Joanna","08031234567","Biology","Dr Adebayo Tunde","1st",2024,19,10,40,69,"B","No",NULL,"MR Ogunleye","08017774584"
"STU0019","stephen Ogunleye","F","SS1","Miss Ademide Joanna","08031234567","Chemistry","Mr Musa Lawal","1st",2024,16,9,30,55,"C","No",NULL,"MR Ogunleye","08017774584"
"STU0019","stephen Ogunleye","F","SS1","Miss Ademide Joanna","08031234567","Physics","Mr Okonkwo James","1st",2024,12,9,57,78,"A","No",NULL,"MR Ogunleye","08017774584"
"STU0019","stephen Ogunleye","F","SS1","Miss Ademide Joanna","08031234567","Mathematics","Mr Bello Ahmed","2nd",2024,16,16,34,66,"B","No",NULL,"MR Ogunleye","08017774584"
"STU0019","stephen Ogunleye","F","SS1","Miss Ademide Joanna","08031234567","English","Mrs Johnson Mary","2nd",2024,11,8,35,54,"C","No",NULL,"MR Ogunleye","08017774584"
"STU0019","stephen Ogunleye","F","SS1","Miss Ademide Joanna","08031234567","Biology","Dr Adebayo Tunde","2nd",2024,17,8,59,84,"A","No",NULL,"MR Ogunleye","08017774584"
"STU0019","stephen Ogunleye","F","SS1","Miss Ademide Joanna","08031234567","Chemistry","Mr Musa Lawal","2nd",2024,19,7,52,78,"A","No",NULL,"MR Ogunleye","08017774584"
"STU0019","stephen Ogunleye","F","SS1","Miss Ademide Joanna","08031234567","Physics","Mr Okonkwo James","2nd",2024,12,8,45,65,"B","No",NULL,"MR Ogunleye","08017774584"
"STU0020","Debby OLUTAYO","M","SS2","Mr Okoye John","08033445566","Mathematics","Mr Bello Ahmed","1st",2024,17,6,57,80,"A","No",NULL,"MRS OLUTAYO","08026879290"
"STU0020","Debby OLUTAYO","M","SS2","Mr Okoye John","08033445566","English","Mrs Johnson Mary","1st",2024,14,18,48,80,"A","No",NULL,"MRS OLUTAYO","08026879290"
"STU0020","Debby OLUTAYO","M","SS2","Mr Okoye John","08033445566","Biology","Dr Adebayo Tunde","1st",2024,5,12,48,65,"B","No",NULL,"MRS OLUTAYO","08026879290"
"STU0020","Debby OLUTAYO","M","SS2","Mr Okoye John","08033445566","Chemistry","Mr Musa Lawal","1st",2024,16,14,52,82,"A","No",NULL,"MRS OLUTAYO","08026879290"
"STU0020","Debby OLUTAYO","M","SS2","Mr Okoye John","08033445566","Physics","Mr Okonkwo James","1st",2024,14,9,55,78,"A","No",NULL,"MRS OLUTAYO","08026879290"
"STU0020","Debby OLUTAYO","M","SS2","Mr Okoye John","08033445566","Mathematics","Mr Bello Ahmed","2nd",2024,9,18,52,79,"A","Yes","2024-04-30","MRS OLUTAYO","08026879290"
"STU0020","Debby OLUTAYO","M","SS2","Mr Okoye John","08033445566","English","Mrs Johnson Mary","2nd",2024,19,13,41,73,"A","Yes","2024-04-30","MRS OLUTAYO","08026879290"
"STU0020","Debby OLUTAYO","M","SS2","Mr Okoye John","08033445566","Biology","Dr Adebayo Tunde","2nd",2024,9,5,55,69,"B","Yes","2024-04-30","MRS OLUTAYO","08026879290"
"STU0020","Debby OLUTAYO","M","SS2","Mr Okoye John","08033445566","Chemistry","Mr Musa Lawal","2nd",2024,14,5,44,63,"B","Yes","2024-04-30","MRS OLUTAYO","08026879290"
"STU0020","Debby OLUTAYO","M","SS2","Mr Okoye John","08033445566","Physics","Mr Okonkwo James","2nd",2024,6,18,51,75,"A","Yes","2024-04-30","MRS OLUTAYO","08026879290"
"STU0021","Kelechi Aina","F","SS2","Mr Okoye John","08033445566","Mathematics","Mr Bello Ahmed","1st",2024,13,12,42,67,"B","No",NULL,"MR Aina","08082383095"
"STU0021","Kelechi Aina","F","SS2","Mr Okoye John","08033445566","English","Mrs Johnson Mary","1st",2024,9,5,45,59,"C","No",NULL,"MR Aina","08082383095"
"STU0021","Kelechi Aina","F","SS2","Mr Okoye John","08033445566","Biology","Dr Adebayo Tunde","1st",2024,17,11,34,62,"B","No",NULL,"MR Aina","08082383095"
"STU0021","Kelechi Aina","F","SS2","Mr Okoye John","08033445566","Chemistry","Mr Musa Lawal","1st",2024,10,17,52,79,"A","No",NULL,"MR Aina","08082383095"
"STU0021","Kelechi Aina","F","SS2","Mr Okoye John","08033445566","Physics","Mr Okonkwo James","1st",2024,7,16,55,78,"A","No",NULL,"MR Aina","08082383095"
"STU0021","Kelechi Aina","F","SS2","Mr Okoye John","08033445566","Mathematics","Mr Bello Ahmed","2nd",2024,7,9,51,67,"B","Yes","2024-03-24","MR Aina","08082383095"
"STU0021","Kelechi Aina","F","SS2","Mr Okoye John","08033445566","English","Mrs Johnson Mary","2nd",2024,13,17,43,73,"A","Yes","2024-03-24","MR Aina","08082383095"
"STU0021","Kelechi Aina","F","SS2","Mr Okoye John","08033445566","Biology","Dr Adebayo Tunde","2nd",2024,16,9,44,69,"B","Yes","2024-03-24","MR Aina","08082383095"
"STU0021","Kelechi Aina","F","SS2","Mr Okoye John","08033445566","Chemistry","Mr Musa Lawal","2nd",2024,5,18,43,66,"B","Yes","2024-03-24","MR Aina","08082383095"
"STU0021","Kelechi Aina","F","SS2","Mr Okoye John","08033445566","Physics","Mr Okonkwo James","2nd",2024,18,8,34,60,"B","Yes","2024-03-24","MR Aina","08082383095"
"STU0022","Tini Ayeni","F","SS3","Mr Yusuf Ibrahim","08023455599","Mathematics","Mr Bello Ahmed","1st",2024,16,14,55,85,"A","Yes","2024-03-15","Misses Ayeni","08079467853"
"STU0022","Tini Ayeni","F","SS3","Mr Yusuf Ibrahim","08023455599","English","Mrs Johnson Mary","1st",2024,9,11,33,53,"C","Yes","2024-03-15","Misses Ayeni","08079467853"
"STU0022","Tini Ayeni","F","SS3","Mr Yusuf Ibrahim","08023455599","Biology","Dr Adebayo Tunde","1st",2024,5,18,59,82,"A","Yes","2024-03-15","Misses Ayeni","08079467853"
"STU0022","Tini Ayeni","F","SS3","Mr Yusuf Ibrahim","08023455599","Chemistry","Mr Musa Lawal","1st",2024,9,11,55,75,"A","Yes","2024-03-15","Misses Ayeni","08079467853"
"STU0022","Tini Ayeni","F","SS3","Mr Yusuf Ibrahim","08023455599","Physics","Mr Okonkwo James","1st",2024,14,10,34,58,"C","Yes","2024-03-15","Misses Ayeni","08079467853"
"STU0022","Tini Ayeni","F","SS3","Mr Yusuf Ibrahim","08023455599","Mathematics","Mr Bello Ahmed","2nd",2024,8,6,49,63,"B","No",NULL,"Misses Ayeni","08079467853"
"STU0022","Tini Ayeni","F","SS3","Mr Yusuf Ibrahim","08023455599","English","Mrs Johnson Mary","2nd",2024,19,14,55,88,"A","No",NULL,"Misses Ayeni","08079467853"
"STU0022","Tini Ayeni","F","SS3","Mr Yusuf Ibrahim","08023455599","Biology","Dr Adebayo Tunde","2nd",2024,7,14,30,51,"C","No",NULL,"Misses Ayeni","08079467853"
"STU0022","Tini Ayeni","F","SS3","Mr Yusuf Ibrahim","08023455599","Chemistry","Mr Musa Lawal","2nd",2024,12,9,42,63,"B","No",NULL,"Misses Ayeni","08079467853"
"STU0022","Tini Ayeni","F","SS3","Mr Yusuf Ibrahim","08023455599","Physics","Mr Okonkwo James","2nd",2024,8,12,45,65,"B","No",NULL,"Misses Ayeni","08079467853"
"STU0023","kelvin Danladil","M","SS2","Mr Okoye John","08033445566","Mathematics","Mr Bello Ahmed","1st",2024,11,6,46,63,"B","Yes","2024-03-20","mrs Danladil","08039557077"
"STU0023","kelvin Danladil","M","SS2","Mr Okoye John","08033445566","English","Mrs Johnson Mary","1st",2024,16,15,49,80,"A","Yes","2024-03-20","mrs Danladil","08039557077"
"STU0023","kelvin Danladil","M","SS2","Mr Okoye John","08033445566","Biology","Dr Adebayo Tunde","1st",2024,12,16,47,75,"A","Yes","2024-03-20","mrs Danladil","08039557077"
"STU0023","kelvin Danladil","M","SS2","Mr Okoye John","08033445566","Chemistry","Mr Musa Lawal","1st",2024,7,16,30,53,"C","Yes","2024-03-20","mrs Danladil","08039557077"
"STU0023","kelvin Danladil","M","SS2","Mr Okoye John","08033445566","Physics","Mr Okonkwo James","1st",2024,5,17,48,70,"A","Yes","2024-03-20","mrs Danladil","08039557077"
"STU0023","kelvin Danladil","M","SS2","Mr Okoye John","08033445566","Mathematics","Mr Bello Ahmed","2nd",2024,15,9,41,65,"B","No",NULL,"mrs Danladil","08039557077"
"STU0023","kelvin Danladil","M","SS2","Mr Okoye John","08033445566","English","Mrs Johnson Mary","2nd",2024,7,5,30,42,"A","No",NULL,"mrs Danladil","08039557077"
"STU0023","kelvin Danladil","M","SS2","Mr Okoye John","08033445566","Biology","Dr Adebayo Tunde","2nd",2024,12,14,40,66,"B","No",NULL,"mrs Danladil","08039557077"
"STU0023","kelvin Danladil","M","SS2","Mr Okoye John","08033445566","Chemistry","Mr Musa Lawal","2nd",2024,16,17,42,75,"A","No",NULL,"mrs Danladil","08039557077"
"STU0023","kelvin Danladil","M","SS2","Mr Okoye John","08033445566","Physics","Mr Okonkwo James","2nd",2024,16,19,43,78,"A","No",NULL,"mrs Danladil","08039557077"
"STU0024","Esther  AKINOLA","M","SS3","Mr Yusuf Ibrahim","08023455599","Mathematics","Mr Bello Ahmed","1st",2024,6,17,48,71,"A","No",NULL,"Mrs  AKINOLA","08019510312"
"STU0024","Esther  AKINOLA","M","SS3","Mr Yusuf Ibrahim","08023455599","English","Mrs Johnson Mary","1st",2024,6,7,52,65,"B","No",NULL,"Mrs  AKINOLA","08019510312"
"STU0024","Esther  AKINOLA","M","SS3","Mr Yusuf Ibrahim","08023455599","Biology","Dr Adebayo Tunde","1st",2024,5,14,37,56,"C","No",NULL,"Mrs  AKINOLA","08019510312"
"STU0024","Esther  AKINOLA","M","SS3","Mr Yusuf Ibrahim","08023455599","Chemistry","Mr Musa Lawal","1st",2024,17,14,39,70,"A","No",NULL,"Mrs  AKINOLA","08019510312"
"STU0024","Esther  AKINOLA","M","SS3","Mr Yusuf Ibrahim","08023455599","Physics","Mr Okonkwo James","1st",2024,14,18,31,63,"B","No",NULL,"Mrs  AKINOLA","08019510312"
"STU0024","Esther  AKINOLA","M","SS3","Mr Yusuf Ibrahim","08023455599","Mathematics","Mr Bello Ahmed","2nd",2024,7,13,36,56,"C","No",NULL,"Mrs  AKINOLA","08019510312"
"STU0024","Esther  AKINOLA","M","SS3","Mr Yusuf Ibrahim","08023455599","English","Mrs Johnson Mary","2nd",2024,8,14,50,72,"A","No",NULL,"Mrs  AKINOLA","08019510312"
"STU0024","Esther  AKINOLA","M","SS3","Mr Yusuf Ibrahim","08023455599","Biology","Dr Adebayo Tunde","2nd",2024,6,17,40,63,"B","No",NULL,"Mrs  AKINOLA","08019510312"
"STU0024","Esther  AKINOLA","M","SS3","Mr Yusuf Ibrahim","08023455599","Chemistry","Mr Musa Lawal","2nd",2024,17,12,33,62,"B","No",NULL,"Mrs  AKINOLA","08019510312"
"STU0024","Esther  AKINOLA","M","SS3","Mr Yusuf Ibrahim","08023455599","Physics","Mr Okonkwo James","2nd",2024,13,9,58,80,"A","No",NULL,"Mrs  AKINOLA","08019510312"
"STU0025","Jude Alabi","F","SS1","Miss Ademide Joanna","08031234567","Mathematics","Mr Bello Ahmed","1st",2024,13,8,39,60,"B","No",NULL,"MR Alabi","08073481353"
"STU0025","Jude Alabi","F","SS1","Miss Ademide Joanna","08031234567","English","Mrs Johnson Mary","1st",2024,9,13,53,75,"A","No",NULL,"MR Alabi","08073481353"
"STU0025","Jude Alabi","F","SS1","Miss Ademide Joanna","08031234567","Biology","Dr Adebayo Tunde","1st",2024,7,5,32,44,"A","No",NULL,"MR Alabi","08073481353"
"STU0025","Jude Alabi","F","SS1","Miss Ademide Joanna","08031234567","Chemistry","Mr Musa Lawal","1st",2024,8,6,46,60,"B","No",NULL,"MR Alabi","08073481353"
"STU0025","Jude Alabi","F","SS1","Miss Ademide Joanna","08031234567","Physics","Mr Okonkwo James","1st",2024,11,12,52,75,"A","No",NULL,"MR Alabi","08073481353"
"STU0025","Jude Alabi","F","SS1","Miss Ademide Joanna","08031234567","Mathematics","Mr Bello Ahmed","2nd",2024,18,9,41,68,"B","Yes","2024-04-04","MR Alabi","08073481353"
"STU0025","Jude Alabi","F","SS1","Miss Ademide Joanna","08031234567","English","Mrs Johnson Mary","2nd",2024,5,11,42,58,"C","Yes","2024-04-04","MR Alabi","08073481353"
"STU0025","Jude Alabi","F","SS1","Miss Ademide Joanna","08031234567","Biology","Dr Adebayo Tunde","2nd",2024,11,13,32,56,"C","Yes","2024-04-04","MR Alabi","08073481353"
"STU0025","Jude Alabi","F","SS1","Miss Ademide Joanna","08031234567","Chemistry","Mr Musa Lawal","2nd",2024,13,18,46,77,"A","Yes","2024-04-04","MR Alabi","08073481353"
"STU0025","Jude Alabi","F","SS1","Miss Ademide Joanna","08031234567","Physics","Mr Okonkwo James","2nd",2024,5,18,49,72,"A","Yes","2024-04-04","MR Alabi","08073481353"
"STU0026","DANIEL Afolabi","M","SS2","Mr Okoye John","08033445566","Mathematics","Mr Bello Ahmed","1st",2024,13,10,42,65,"B","Yes","2024-03-23","Mr. Afolabi","08018135295"
"STU0026","DANIEL Afolabi","M","SS2","Mr Okoye John","08033445566","English","Mrs Johnson Mary","1st",2024,15,7,46,68,"B","Yes","2024-03-23","Mr. Afolabi","08018135295"
"STU0026","DANIEL Afolabi","M","SS2","Mr Okoye John","08033445566","Biology","Dr Adebayo Tunde","1st",2024,8,16,58,82,"A","Yes","2024-03-23","Mr. Afolabi","08018135295"
"STU0026","DANIEL Afolabi","M","SS2","Mr Okoye John","08033445566","Chemistry","Mr Musa Lawal","1st",2024,13,7,41,61,"B","Yes","2024-03-23","Mr. Afolabi","08018135295"
"STU0026","DANIEL Afolabi","M","SS2","Mr Okoye John","08033445566","Physics","Mr Okonkwo James","1st",2024,13,11,57,81,"A","Yes","2024-03-23","Mr. Afolabi","08018135295"
"STU0026","DANIEL Afolabi","M","SS2","Mr Okoye John","08033445566","Mathematics","Mr Bello Ahmed","2nd",2024,18,19,49,86,"A","No",NULL,"Mr. Afolabi","08018135295"
"STU0026","DANIEL Afolabi","M","SS2","Mr Okoye John","08033445566","English","Mrs Johnson Mary","2nd",2024,7,14,44,65,"B","No",NULL,"Mr. Afolabi","08018135295"
"STU0026","DANIEL Afolabi","M","SS2","Mr Okoye John","08033445566","Biology","Dr Adebayo Tunde","2nd",2024,9,9,32,50,"C","No",NULL,"Mr. Afolabi","08018135295"
"STU0026","DANIEL Afolabi","M","SS2","Mr Okoye John","08033445566","Chemistry","Mr Musa Lawal","2nd",2024,16,13,49,78,"A","No",NULL,"Mr. Afolabi","08018135295"
"STU0026","DANIEL Afolabi","M","SS2","Mr Okoye John","08033445566","Physics","Mr Okonkwo James","2nd",2024,15,9,33,57,"C","No",NULL,"Mr. Afolabi","08018135295"
"STU0027","Victor Ayeni","M","SS1","Miss Ademide Joanna","08031234567","Mathematics","Mr Bello Ahmed","1st",2024,9,11,45,65,"B","Yes","2024-04-04","MRS Ayeni","08070211891"
"STU0027","Victor Ayeni","M","SS1","Miss Ademide Joanna","08031234567","English","Mrs Johnson Mary","1st",2024,13,11,42,66,"B","Yes","2024-04-04","MRS Ayeni","08070211891"
"STU0027","Victor Ayeni","M","SS1","Miss Ademide Joanna","08031234567","Biology","Dr Adebayo Tunde","1st",2024,9,14,55,78,"A","Yes","2024-04-04","MRS Ayeni","08070211891"
"STU0027","Victor Ayeni","M","SS1","Miss Ademide Joanna","08031234567","Chemistry","Mr Musa Lawal","1st",2024,11,18,55,84,"A","Yes","2024-04-04","MRS Ayeni","08070211891"
"STU0027","Victor Ayeni","M","SS1","Miss Ademide Joanna","08031234567","Physics","Mr Okonkwo James","1st",2024,9,7,52,68,"B","Yes","2024-04-04","MRS Ayeni","08070211891"
"STU0027","Victor Ayeni","M","SS1","Miss Ademide Joanna","08031234567","Mathematics","Mr Bello Ahmed","2nd",2024,17,15,40,72,"A","Yes","2024-01-29","MRS Ayeni","08070211891"
"STU0027","Victor Ayeni","M","SS1","Miss Ademide Joanna","08031234567","English","Mrs Johnson Mary","2nd",2024,6,19,41,66,"B","Yes","2024-01-29","MRS Ayeni","08070211891"
"STU0027","Victor Ayeni","M","SS1","Miss Ademide Joanna","08031234567","Biology","Dr Adebayo Tunde","2nd",2024,13,14,55,82,"A","Yes","2024-01-29","MRS Ayeni","08070211891"
"STU0027","Victor Ayeni","M","SS1","Miss Ademide Joanna","08031234567","Chemistry","Mr Musa Lawal","2nd",2024,16,5,58,79,"A","Yes","2024-01-29","MRS Ayeni","08070211891"
